report_id,COUNTRY_CODE,RATE,YEAR,GENDER,AGE,exp_percentage
843,THA,94.65911865,2015,male,adult,17.057790756225586
844,THA,95.20239258,2018,male,adult,14.487290382385254
847,TLS,63.59178925,2010,male,adult,9.154210090637207
848,TLS,71.86872101,2018,male,adult,7.881289958953857
849,TGO,68.72573853,2000,male,adult,24.423709869384766
850,TGO,70.2702713,2006,male,adult,17.286649703979492
851,TGO,71.16635132,2009,male,adult,19.371980667114258
852,TGO,74.05682373,2011,male,adult,16.903789520263672
853,TGO,77.25942993,2015,male,adult,16.664989471435547
859,TON,99.35098267,2018,male,adult,10.171199798583984
861,TTO,98.00980377,1990,male,adult,13.851880073547363
862,TTO,98.75,2000,male,adult,11.731120109558105
865,TUN,83.38509369,2004,male,adult,27.833810806274414
866,TUN,86.05368042,2007,male,adult,26.428630828857422
867,TUN,86.37580872,2008,male,adult,25.258670806884766
868,TUN,87.37573242,2010,male,adult,24.846830368041992
870,TUN,88.47577667,2012,male,adult,20.991010665893555
876,TUR,95.27349091,2004,male,adult,8.65172004699707
878,TUR,95.99562073,2006,male,adult,8.017009735107422
895,UGA,82.63139343,2010,male,adult,10.104889869689941
896,UGA,79.12303925,2012,male,adult,11.451899528503418
897,UGA,82.65601349,2018,male,adult,11.247179985046387
898,UKR,99.74343109,2001,male,adult,12.81095027923584
899,UKR,99.99394226,2012,male,adult,13.665519714355469
903,ARE,98.02413177,2019,male,adult,10.267660140991211
907,URY,97.44477844,2006,male,adult,9.84121036529541
911,URY,97.61016846,2010,male,adult,17.45240020751953
912,URY,98.02310944,2011,male,adult,15.16254997253418
913,URY,98.10397339,2012,male,adult,17.677900314331055
914,URY,98.06342316,2013,male,adult,17.59980010986328
915,URY,98.02507019,2014,male,adult,17.557300567626953
916,URY,98.1459198,2015,male,adult,17.006290435791016
917,URY,98.24452972,2016,male,adult,14.714179992675781
918,URY,98.23419189,2017,male,adult,14.927419662475586
919,URY,98.37136078,2018,male,adult,15.192549705505371
920,URY,98.4809494,2019,male,adult,15.08080005645752
922,UZB,99.99382782,2013,male,adult,22.760969161987305
923,UZB,99.98519135,2014,male,adult,22.976850509643555
924,UZB,99.99204254,2015,male,adult,22.365259170532227
925,UZB,99.99487305,2016,male,adult,23.090330123901367
930,VUT,71.76999664,1994,male,adult,17.534910202026367
932,VUT,86.18000031,2014,male,adult,18.208240509033203
940,VEN,96.65107727,2015,male,adult,15.6799898147583
941,VEN,97.03910828,2016,male,adult,16.186199188232422
946,VNM,95.78533173,2009,male,adult,15.18871021270752
947,VNM,96.99069977,2019,male,adult,14.029569625854492
953,ZMB,71.31761932,2007,male,adult,6.227910041809082
954,ZMB,88.68402863,2010,male,adult,16.899999618530273
955,ZMB,90.60118103,2018,male,adult,17.01243019104004
959,ZWE,89.1853714,2014,male,adult,30.01515007019043
961,AFG,17.017839431762695,2011,female,adult,16.048429489135742
962,AFG,22.600780487060547,2021,female,adult,10.880109786987305
963,ALB,98.25227355957031,2001,female,adult,10.581930160522461
971,DZA,67.54875183105469,2008,female,adult,11.428350448608398
972,DZA,75.32296752929688,2018,female,adult,13.77495002746582
975,AGO,53.40721130371094,2014,female,adult,7.132299900054932
981,ARG,97.19341278076172,2001,female,adult,16.355960845947266
982,ARG,98.51077270507812,2006,female,adult,15.50984001159668
983,ARG,99.00176239013672,2009,female,adult,16.02066993713379
984,ARG,98.92807006835938,2010,female,adult,15.047969818115234
985,ARG,98.99983978271484,2011,female,adult,15.158559799194336
986,ARG,99.0999526977539,2012,female,adult,14.51826000213623
987,ARG,99.0912094116211,2013,female,adult,14.457929611206055
988,ARG,98.93282318115234,2014,female,adult,13.79932975769043
989,ARG,99.20877075195312,2015,female,adult,13.963310241699219
990,ARG,99.14309692382812,2016,female,adult,13.35554027557373
991,ARG,99.06204223632812,2018,female,adult,12.523340225219727
994,ARM,99.69035339355469,2011,female,adult,12.593339920043945
995,ARM,99.67716217041016,2017,female,adult,10.403129577636719
996,ARM,99.7445068359375,2020,female,adult,8.682490348815918
997,ABW,97.07135772705078,2000,female,adult,21.8227596282959
998,ABW,96.71977996826172,2010,female,adult,22.143659591674805
1000,AZE,98.1747817993164,1999,female,adult,21.60498046875
1001,AZE,99.38394165039062,2007,female,adult,9.779370307922363
1002,AZE,99.6821517944336,2009,female,adult,9.3439302444458
1003,AZE,99.692626953125,2010,female,adult,8.70083999633789
1004,AZE,99.70496368408203,2011,female,adult,7.219860076904297
1005,AZE,99.7028579711914,2012,female,adult,5.643670082092285
1006,AZE,99.7168197631836,2013,female,adult,6.46412992477417
1007,AZE,99.71965789794922,2014,female,adult,7.238729953765869
1008,AZE,99.7171401977539,2015,female,adult,7.631100177764893
1009,AZE,99.71955108642578,2016,female,adult,8.206899642944336
1010,AZE,99.72199249267578,2017,female,adult,6.950399875640869
1011,AZE,99.72675323486328,2019,female,adult,8.072150230407715
1016,BGD,17.971630096435547,1981,female,adult,6.634029865264893
1017,BGD,25.838979721069336,1991,female,adult,11.062100410461426
1018,BGD,40.82334899902344,2001,female,adult,18.584779739379883
1019,BGD,43.740848541259766,2007,female,adult,18.153400421142578
1020,BGD,55.11943817138672,2011,female,adult,16.793970108032227
1021,BGD,54.23603820800781,2012,female,adult,15.593239784240723
1022,BGD,57.78900146484375,2013,female,adult,13.822819709777832
1023,BGD,57.860931396484375,2014,female,adult,14.54640007019043
1024,BGD,62.25299072265625,2015,female,adult,13.700460433959961
1025,BGD,69.89720916748047,2016,female,adult,11.419280052185059
1026,BGD,70.08570098876953,2017,female,adult,16.05497932434082
1027,BGD,71.18193817138672,2018,female,adult,11.681480407714844
1028,BGD,71.9483871459961,2019,female,adult,9.273750305175781
1029,BGD,72.0047836303711,2020,female,adult,11.84475040435791
1033,BRB,99.5999984741211,2004,female,adult,18.618139266967773
1034,BRB,99.5999984741211,2014,female,adult,17.451059341430664
1037,BLR,99.49398803710938,2009,female,adult,8.449549674987793
1038,BLR,99.87651062011719,2019,female,adult,13.232150077819824
1040,BLZ,77.12272644042969,2000,female,adult,15.612259864807129
1043,BEN,23.300140380859375,2002,female,adult,14.129079818725586
1044,BEN,18.442909240722656,2006,female,adult,19.709609985351562
1045,BEN,22.09387969970703,2012,female,adult,25.021310806274414
1046,BEN,31.0716495513916,2018,female,adult,17.70918083190918
1047,BTN,38.680660247802734,2005,female,adult,22.995920181274414
1048,BTN,45.20450973510742,2012,female,adult,17.523399353027344
1049,BTN,57.0836181640625,2017,female,adult,23.457279205322266
1067,BRA,86.50005340576172,2000,female,adult,11.452159881591797
1068,BRA,88.8061294555664,2004,female,adult,10.412429809570312
1069,BRA,89.8555908203125,2006,female,adult,12.426369667053223
1070,BRA,90.22801208496094,2007,female,adult,13.222660064697266
1071,BRA,90.21955108642578,2008,female,adult,14.083399772644043
1072,BRA,90.41121673583984,2009,female,adult,14.726360321044922
1073,BRA,90.68170166015625,2010,female,adult,14.159859657287598
1074,BRA,91.63314819335938,2011,female,adult,15.269000053405762
1075,BRA,91.6249008178711,2012,female,adult,15.72778034210205
1076,BRA,91.76496124267578,2013,female,adult,15.5927095413208
1077,BRA,92.06051635742188,2014,female,adult,15.443840026855469
1078,BRA,92.34378814697266,2015,female,adult,16.218109130859375
1079,BRA,93.02120208740234,2016,female,adult,15.92883014678955
1080,BRA,93.24371337890625,2017,female,adult,16.50490951538086
1081,BRA,93.4250717163086,2018,female,adult,16.148359298706055
1082,BRN,68.84182739257812,1981,female,adult,13.070989608764648
1083,BRN,82.46135711669922,1991,female,adult,8.22681999206543
1085,BRN,94.65248107910156,2011,female,adult,9.18218994140625
1087,BGR,97.70648956298828,2001,female,adult,9.277739524841309
1088,BGR,97.98390197753906,2011,female,adult,11.10004997253418
1091,BFA,8.057979583740234,1996,female,adult,7.340179920196533
1093,BFA,16.62224006652832,2005,female,adult,19.494190216064453
1094,BFA,16.29113006591797,2006,female,adult,18.20170021057129
1095,BFA,21.027219772338867,2007,female,adult,17.863819122314453
1096,BFA,26.22024917602539,2014,female,adult,19.36811065673828
1097,BFA,31.04408073425293,2018,female,adult,22.661169052124023
1100,BDI,52.23775863647461,2000,female,adult,10.735260009765625
1101,BDI,43.157188415527344,2008,female,adult,12.61553955078125
1102,BDI,54.641658782958984,2014,female,adult,23.84000015258789
1103,BDI,61.223690032958984,2017,female,adult,19.764850616455078
1104,KHM,56.99250030517578,1998,female,adult,9.392000198364258
1105,KHM,64.05098724365234,2004,female,adult,12.40431022644043
1107,KHM,69.10901641845703,2009,female,adult,8.165240287780762
1108,KHM,71.78179931640625,2014,female,adult,8.791600227355957
1111,CMR,58.72175979614258,2000,female,adult,11.683699607849121
1112,CMR,63.02206039428711,2007,female,adult,21.37933921813965
1113,CMR,64.79949951171875,2010,female,adult,18.753889083862305
1114,CMR,71.58627319335938,2018,female,adult,16.883159637451172
1118,CPV,82.04222106933594,2015,female,adult,16.74822998046875
1122,CAF,35.29090118408203,2000,female,adult,9.930769920349121
1123,CAF,24.35548973083496,2010,female,adult,6.475379943847656
1124,CAF,25.756380081176758,2018,female,adult,9.135499954223633
1126,TCD,12.796420097351074,2000,female,adult,12.844490051269531
1127,TCD,17.980579376220703,2004,female,adult,11.031900405883789
1128,TCD,13.933409690856934,2015,female,adult,8.899999618530273
1129,TCD,13.955229759216309,2016,female,adult,13
1132,CHL,95.64093017578125,2002,female,adult,17.450599670410156
1133,CHL,97.74205780029297,2008,female,adult,17.40113067626953
1134,CHL,97.40083312988281,2009,female,adult,17.03561019897461
1135,CHL,96.53070831298828,2011,female,adult,17.749740600585938
1136,CHL,96.16175079345703,2013,female,adult,19.64569091796875
1137,CHL,96.74395751953125,2015,female,adult,19.59404945373535
1138,CHL,96.33402252197266,2017,female,adult,21.31155014038086
1142,CHN,92.71122741699219,2010,female,adult,13.552069664001465
1143,CHN,95.15933227539062,2018,female,adult,11.450690269470215
1146,COL,92.71463012695312,2004,female,adult,15.417420387268066
1147,COL,92.91124725341797,2005,female,adult,15.531450271606445
1148,COL,92.22059631347656,2006,female,adult,13.771320343017578
1149,COL,92.84561920166016,2007,female,adult,14.498169898986816
1150,COL,93.43537139892578,2008,female,adult,13.854909896850586
1151,COL,93.41513061523438,2009,female,adult,15.45088005065918
1152,COL,93.4867935180664,2010,female,adult,15.926830291748047
1153,COL,93.66712951660156,2011,female,adult,14.772029876708984
1154,COL,94.48465728759766,2014,female,adult,14.808979988098145
1155,COL,94.41581726074219,2015,female,adult,14.292730331420898
1156,COL,94.89022064208984,2016,female,adult,14.927189826965332
1157,COL,95.31891632080078,2018,female,adult,12.837189674377441
1158,COL,95.46903228759766,2019,female,adult,14.136580467224121
1162,COM,42.637290954589844,2012,female,adult,18.49151039123535
1165,COG,67.48076629638672,2005,female,adult,7.597819805145264
1167,COG,74.61875915527344,2018,female,adult,15.582799911499023
1169,CRI,95.0807876586914,2000,female,adult,18.819509506225586
1170,CRI,97.50041198730469,2011,female,adult,23.009620666503906
1171,CRI,97.92443084716797,2018,female,adult,26.086669921875
1173,CIV,28.476669311523438,1998,female,adult,18.81475067138672
1174,CIV,38.61450958251953,2000,female,adult,20.806949615478516
1175,CIV,30.461719512939453,2012,female,adult,20.858760833740234
1176,CIV,36.78424835205078,2014,female,adult,21.766780853271484
1177,CIV,86.74124908447266,2019,female,adult,17.379579544067383
1180,HRV,98.66590881347656,2011,female,adult,8.47523021697998
1184,CYP,95.07965850830078,2001,female,adult,14.32157039642334
1185,CYP,98.11622619628906,2011,female,adult,15.497650146484375
1189,COD,66.4999771118164,2016,female,adult,14.635419845581055
1191,DOM,87.17709350585938,2002,female,adult,12.079719543457031
1192,DOM,88.27716827392578,2007,female,adult,12.577879905700684
1193,DOM,89.69730377197266,2010,female,adult,14.849300384521484
1194,DOM,90.22557067871094,2011,female,adult,16.112699508666992
1195,DOM,90.22416687011719,2012,female,adult,16.944900512695312
1196,DOM,91.2505111694336,2013,female,adult,25.93160057067871
1197,DOM,92.14778900146484,2014,female,adult,13.123700141906738
1198,DOM,92.32106018066406,2015,female,adult,22.595849990844727
1199,DOM,93.76412963867188,2016,female,adult,21.945199966430664
1205,ECU,90.91754913330078,2009,female,adult,13.17257022857666
1206,ECU,90.47010803222656,2010,female,adult,12.996560096740723
1207,ECU,90.22081756591797,2011,female,adult,11.976110458374023
1208,ECU,90.9516830444336,2012,female,adult,11.534150123596191
1209,ECU,92.21807861328125,2013,female,adult,11.442540168762207
1210,ECU,93.25386047363281,2014,female,adult,12.068309783935547
1211,ECU,93.25662231445312,2015,female,adult,12.597649574279785
1214,ECU,92.49024200439453,2020,female,adult,11.467550277709961
1218,EGY,56.121551513671875,2005,female,adult,15.043609619140625
1219,EGY,57.81190872192383,2006,female,adult,11.018589973449707
1225,SLV,81.00382232666016,2006,female,adult,14.919190406799316
1226,SLV,79.6621322631836,2007,female,adult,15.81505012512207
1227,SLV,81.3594970703125,2008,female,adult,18.162519454956055
1228,SLV,81.81794738769531,2009,female,adult,17.950260162353516
1229,SLV,82.30802154541016,2010,female,adult,15.81840991973877
1230,SLV,83.01564025878906,2011,female,adult,15.423680305480957
1231,SLV,84.67034912109375,2013,female,adult,13.392889976501465
1232,SLV,86.21710205078125,2015,female,adult,14.465760231018066
1233,SLV,86.32642364501953,2016,female,adult,13.974349975585938
1234,SLV,86.67363739013672,2017,female,adult,13.464520454406738
1235,SLV,87.23413848876953,2018,female,adult,13.291500091552734
1236,SLV,87.31858825683594,2019,female,adult,12.518819808959961
1239,ERI,40.22441864013672,2002,female,adult,5.633379936218262
1243,EST,99.76006317138672,2000,female,adult,14.678500175476074
1244,EST,99.90947723388672,2011,female,adult,13.406200408935547
1247,SWZ,80.32875061035156,2000,female,adult,18.745080947875977
1248,SWZ,82.44754791259766,2010,female,adult,18.283029556274414
1253,ETH,28.921640396118164,2007,female,adult,24.69944953918457
1254,ETH,44.42338180541992,2017,female,adult,26.509920120239258
1256,GAB,79.87896728515625,2012,female,adult,12.582269668579102
1257,GAB,83.4239730834961,2018,female,adult,14.695079803466797
1258,GMB,25.06155014038086,2000,female,adult,11.921799659729004
1259,GMB,33.57535171508789,2013,female,adult,10.2887601852417
1260,GMB,41.57701873779297,2015,female,adult,11.032930374145508
1261,GEO,99.55284881591797,2002,female,adult,13.603509902954102
1263,GEO,99.29474639892578,2017,female,adult,12.953359603881836
1266,GHA,65.29469299316406,2010,female,adult,20.69614028930664
1267,GHA,74.4743881225586,2018,female,adult,18.598169326782227
1268,GRC,85.31999206542969,1981,female,adult,8.381790161132812
1269,GRC,89.35330200195312,1991,female,adult,6.292029857635498
1270,GRC,94.23941040039062,2001,female,adult,7.3165202140808105
1271,GRC,90.76541137695312,2005,female,adult,8.700209617614746
1275,GRC,97.39409637451172,2018,female,adult,7.425509929656982
1285,GTM,72.42803955078125,2012,female,adult,21.105140686035156
1286,GTM,72.1275863647461,2013,female,adult,20.637950897216797
1287,GTM,76.37065887451172,2014,female,adult,21.95939064025879
1288,GTM,76.72338104248047,2018,female,adult,23.749540328979492
1290,GIN,18.238679885864258,2003,female,adult,11.624750137329102
1291,GIN,12.191949844360352,2010,female,adult,12.43832015991211
1292,GIN,21.962249755859375,2014,female,adult,11.989509582519531
1293,GIN,27.69256019592285,2018,female,adult,14.87012004852295
1296,GNB,30.768510818481445,2014,female,adult,13
1297,GUY,87.25198364257812,2009,female,adult,10.23917007446289
1298,GUY,85.03460693359375,2014,female,adult,18.735689163208008
1302,HTI,58.30052185058594,2016,female,adult,13.107210159301758
1308,HND,85.28472900390625,2013,female,adult,19.864070892333984
1309,HND,87.02599334716797,2014,female,adult,25.65361976623535
1310,HND,87.8936996459961,2015,female,adult,24.644559860229492
1311,HND,88.93486022949219,2016,female,adult,18.009410858154297
1312,HND,87.26555633544922,2018,female,adult,23.155109405517578
1313,HND,88.73169708251953,2019,female,adult,20.117740631103516
1315,HUN,99.0999984741211,2014,female,adult,9.195320129394531
1319,IND,50.823760986328125,2006,female,adult,11.693710327148438
1320,IND,59.277320861816406,2011,female,adult,13.564909934997559
1324,IDN,86.79959106445312,2004,female,adult,14.170299530029297
1326,IDN,89.10138702392578,2008,female,adult,13.674750328063965
1327,IDN,89.67711639404297,2009,female,adult,19.308439254760742
1328,IDN,90.0687026977539,2011,female,adult,18.00613021850586
1329,IDN,93.45089721679688,2014,female,adult,17.671520233154297
1330,IDN,93.33570861816406,2015,female,adult,20.503299713134766
1331,IDN,93.58692169189453,2016,female,adult,21.078779220581055
1332,IDN,93.99217987060547,2018,female,adult,20
1333,IDN,94.55235290527344,2020,female,adult,17.2580509185791
1336,IRN,56.15642166137695,1991,female,adult,18.346969604492188
1337,IRN,66.06775665283203,1996,female,adult,13.566920280456543
1338,IRN,70.4000015258789,2002,female,adult,26.50642967224121
1339,IRN,76.80264282226562,2005,female,adult,21.899690628051758
1340,IRN,77.24002075195312,2006,female,adult,19.45677947998047
1341,IRN,77.69471740722656,2008,female,adult,22.38460922241211
1342,IRN,78.41626739501953,2012,female,adult,17.395790100097656
1343,IRN,79.7558364868164,2013,female,adult,21.673500061035156
1344,IRN,79.83934783935547,2014,female,adult,19.66486930847168
1345,IRN,80.78743743896484,2016,female,adult,19.445430755615234
1354,ITA,98.04215240478516,2001,female,adult,9.822859764099121
1355,ITA,98.5795669555664,2011,female,adult,8.369560241699219
1356,ITA,98.97191619873047,2018,female,adult,8.795740127563477
1358,JAM,92.69999694824219,2014,female,adult,21.797489166259766
1363,JOR,89.2077407836914,2010,female,adult,8.100000381469727
1364,JOR,93.93345642089844,2011,female,adult,8.199999809265137
1365,JOR,97.37200927734375,2012,female,adult,9
1366,JOR,97.83207702636719,2018,female,adult,9.82532024383545
1369,KAZ,99.68428802490234,2009,female,adult,13.040900230407715
1371,KAZ,99.7389907836914,2018,female,adult,13.880180358886719
1372,KEN,77.89298248291016,2000,female,adult,23.397010803222656
1374,KEN,74.00631713867188,2014,female,adult,17.081029891967773
1375,KEN,78.18892669677734,2018,female,adult,19.03519058227539
1380,KWT,91.0425033569336,2005,female,adult,13.854109764099121
1381,KWT,90.82862854003906,2006,female,adult,13.370010375976562
1387,KWT,94.47004699707031,2015,female,adult,9.514309883117676
1388,KWT,94.82576751708984,2017,female,adult,11.137809753417969
1389,KWT,94.90515899658203,2018,female,adult,11.75430965423584
1390,KWT,95.35169982910156,2020,female,adult,11.912670135498047
1391,KGZ,98.13063049316406,1999,female,adult,11.387319564819336
1392,KGZ,98.98120880126953,2009,female,adult,19.15300941467285
1393,KGZ,99.49971771240234,2018,female,adult,16.795900344848633
1395,LAO,58.46070098876953,2000,female,adult,7.295569896697998
1396,LAO,60.90251922607422,2001,female,adult,9.94657039642334
1397,LAO,63.22698974609375,2005,female,adult,14.127790451049805
1398,LAO,49.723079681396484,2011,female,adult,8.2595796585083
1401,LVA,99.70973205566406,2000,female,adult,14.601479530334473
1402,LVA,99.90792083740234,2011,female,adult,12.715310096740723
1403,LVA,99.90640258789062,2018,female,adult,11.147509574890137
1404,LBN,85.96778106689453,2007,female,adult,7.341040134429932
1405,LBN,88.0870590209961,2009,female,adult,5.502999782562256
1406,LBN,93.30500793457031,2018,female,adult,8.047450065612793
1407,LSO,92.04644775390625,2000,female,adult,19.200380325317383
1409,LSO,84.93489074707031,2014,female,adult,18.09709930419922
1412,LBR,34.09225845336914,2017,female,adult,8.341939926147461
1417,LTU,99.64794158935547,2001,female,adult,16.67028045654297
1418,LTU,99.83323669433594,2011,female,adult,12.336350440979004
1420,MAC,87.77497100830078,2001,female,adult,11.09216022491455
1421,MAC,90.72358703613281,2006,female,adult,11.183930397033691
1422,MAC,93.7319107055664,2011,female,adult,14.633110046386719
1423,MAC,95.0325698852539,2016,female,adult,13.834839820861816
1424,MDG,65.27857208251953,2000,female,adult,15.890509605407715
1425,MDG,54.75429916381836,2005,female,adult,18.033039093017578
1426,MDG,61.64141082763672,2009,female,adult,22.585830688476562
1427,MDG,68.2833023071289,2012,female,adult,20.3257999420166
1428,MDG,75.0705795288086,2018,female,adult,19.81804084777832
1431,MWI,51.25196838378906,2010,female,adult,12.459980010986328
1432,MWI,55.13098907470703,2014,female,adult,16.59646987915039
1433,MWI,55.20410919189453,2015,female,adult,21.79789924621582
1436,MYS,85.35421752929688,2000,female,adult,21.39068031311035
1437,MYS,90.7476806640625,2010,female,adult,18.406230926513672
1438,MYS,93.36942291259766,2016,female,adult,20.935720443725586
1439,MYS,93.55406951904297,2017,female,adult,21.315820693969727
1440,MYS,93.50482940673828,2018,female,adult,19.643259048461914
1441,MYS,93.64668273925781,2019,female,adult,17.68560028076172
1446,MDV,98.42984771728516,2006,female,adult,13.347579956054688
1447,MDV,98.6916732788086,2014,female,adult,9.210169792175293
1448,MDV,98.11470794677734,2016,female,adult,10.15742015838623
1451,MLI,15.899999618530273,2003,female,adult,18.28376007080078
1453,MLI,20.28792953491211,2010,female,adult,16.503910064697266
1454,MLI,18.90468978881836,2011,female,adult,18.25834083557129
1455,MLI,22.195810317993164,2015,female,adult,18.15549087524414
1456,MLI,25.73516082763672,2018,female,adult,15.888420104980469
1457,MLI,22.07847023010254,2020,female,adult,14.466119766235352
1461,MLT,94.7900390625,2011,female,adult,18.904800415039062
1466,MRT,56.59244155883789,2013,female,adult,11.40542984008789
1468,MUS,74.660888671875,1990,female,adult,11.194950103759766
1469,MUS,80.50003051757812,2000,female,adult,17.541900634765625
1470,MUS,86.65807342529297,2011,female,adult,13.846170425415039
1471,MUS,88.9793472290039,2012,female,adult,14.960619926452637
1472,MUS,89.05094146728516,2013,female,adult,14.789010047912598
1473,MUS,90.28331756591797,2014,female,adult,20.905179977416992
1474,MUS,90.65402221679688,2015,female,adult,19.457090377807617
1475,MUS,90.98055267333984,2016,female,adult,19.962499618530273
1476,MUS,89.36637878417969,2018,female,adult,19.274330139160156
1479,MEX,88.68203735351562,2000,female,adult,19.646129608154297
1480,MEX,88.72863006591797,2002,female,adult,21.46491050720215
1481,MEX,89.63101959228516,2004,female,adult,22.053829193115234
1482,MEX,90.21041107177734,2005,female,adult,21.903789520263672
1483,MEX,89.83451080322266,2006,female,adult,20.82431983947754
1484,MEX,91.35555267333984,2007,female,adult,19.889070510864258
1485,MEX,91.45361328125,2008,female,adult,17.380159378051758
1486,MEX,92.11624908447266,2009,female,adult,18.665119171142578
1487,MEX,91.8534164428711,2010,female,adult,18.642589569091797
1488,MEX,92.3382797241211,2011,female,adult,18.4210205078125
1489,MEX,93.17923736572266,2012,female,adult,18.087190628051758
1490,MEX,92.90393829345703,2013,female,adult,16.905990600585938
1491,MEX,93.59133911132812,2014,female,adult,18.805940628051758
1492,MEX,93.4854965209961,2015,female,adult,19.018749237060547
1493,MEX,93.96852111816406,2016,female,adult,17.939329147338867
1494,MEX,94.16575622558594,2017,female,adult,17.577299118041992
1495,MEX,94.60804748535156,2018,female,adult,16.577850341796875
1498,MDA,95.49230194091797,2000,female,adult,12.923930168151855
1499,MDA,99.14041900634766,2014,female,adult,18.765100479125977
1500,MNG,97.52880096435547,2000,female,adult,16.074769973754883
1501,MNG,98.33663177490234,2010,female,adult,14.711139678955078
1502,MNG,98.64888763427734,2018,female,adult,20.48335075378418
1503,MNG,99.2410888671875,2020,female,adult,16.423830032348633
1512,MAR,42.58784866333008,2008,female,adult,17.470640182495117
1513,MAR,43.92108154296875,2009,female,adult,17.295289993286133
1517,MAR,64.59137725830078,2018,female,adult,5.356780052185059
1522,MOZ,43.062461853027344,2015,female,adult,19.852340698242188
1523,MOZ,50.29513931274414,2017,female,adult,18.365190505981445
1526,MMR,71.84699249267578,2016,female,adult,9.683899879455566
1527,MMR,86.26860809326172,2019,female,adult,10.564129829406738
1529,NAM,83.54032135009766,2001,female,adult,22.77570915222168
1531,NAM,87.95105743408203,2011,female,adult,23.95210075378418
1532,NAM,91.43643188476562,2018,female,adult,23.32430076599121
1535,NPL,34.88676071166992,2001,female,adult,21.656200408935547
1536,NPL,48.837589263916016,2011,female,adult,17.983840942382812
1537,NPL,59.724430084228516,2018,female,adult,14.101869583129883
1544,NIC,82.77935028076172,2015,female,adult,22.282909393310547
1545,NER,9.3993501663208,2001,female,adult,16.650310516357422
1547,NER,22.55129051208496,2012,female,adult,19.192020416259766
1548,NER,26.649999618530273,2018,female,adult,16.339969635009766
1553,NGA,52.65647888183594,2018,female,adult,7.034130096435547
1559,OMN,73.53170776367188,2003,female,adult,10.038960456848145
1565,OMN,92.22560119628906,2017,female,adult,13.550089836120605
1566,OMN,92.6939926147461,2018,female,adult,12.69789981842041
1569,PAK,35.36751937866211,2005,female,adult,13.777509689331055
1570,PAK,39.61323165893555,2006,female,adult,15.28909969329834
1571,PAK,38.457759857177734,2007,female,adult,15.445520401000977
1572,PAK,40.081180572509766,2008,female,adult,14.096960067749023
1573,PAK,40.31462097167969,2009,female,adult,12.082630157470703
1574,PAK,41.01552963256836,2010,female,adult,11.864660263061523
1575,PAK,41.97539138793945,2011,female,adult,10.924610137939453
1576,PAK,43.07189178466797,2012,female,adult,11.040630340576172
1577,PAK,41.97494125366211,2013,female,adult,11.5139799118042
1578,PAK,44.28342056274414,2014,female,adult,11.300660133361816
1579,PAK,46.46767044067383,2017,female,adult,14.544779777526855
1581,PAK,46.49003982543945,2019,female,adult,11.591679573059082
1591,PSE,91.84744262695312,2010,female,adult,17.80521011352539
1592,PSE,92.24562072753906,2011,female,adult,16.00078010559082
1593,PSE,93.21846008300781,2012,female,adult,15.367819786071777
1594,PSE,93.77192687988281,2013,female,adult,17.05088996887207
1596,PSE,94.53014373779297,2015,female,adult,15.493220329284668
1597,PSE,94.88633728027344,2016,female,adult,16.921260833740234
1598,PSE,95.28157806396484,2017,female,adult,16.075439453125
1599,PSE,95.74188995361328,2018,female,adult,17.788660049438477
1600,PSE,95.91488647460938,2019,female,adult,17.71245002746582
1604,PAN,91.24717712402344,2000,female,adult,19.831939697265625
1606,PAN,94.88172149658203,2018,female,adult,8.681099891662598
1607,PAN,95.35887908935547,2019,female,adult,10.090270042419434
1612,PRY,93.4532699584961,2007,female,adult,19.424720764160156
1615,PRY,92.92574310302734,2010,female,adult,18.762409210205078
1617,PRY,94.46626281738281,2013,female,adult,9.598620414733887
1618,PRY,94.21479797363281,2014,female,adult,10.27560043334961
1619,PRY,94.87442016601562,2015,female,adult,12.289420127868652
1621,PRY,93.53170776367188,2018,female,adult,11.965800285339355
1622,PRY,92.65534210205078,2019,female,adult,11.94795036315918
1623,PRY,94.18141174316406,2020,female,adult,9.843669891357422
1626,PER,82.0626220703125,2004,female,adult,15.273850440979004
1627,PER,82.4543685913086,2005,female,adult,14.278519630432129
1628,PER,83.45487213134766,2006,female,adult,14.035300254821777
1629,PER,84.64688110351562,2007,female,adult,14.141770362854004
1630,PER,90.66883087158203,2012,female,adult,14.369070053100586
1631,PER,90.44918060302734,2014,female,adult,16.219890594482422
1632,PER,91.24652862548828,2015,female,adult,17.574859619140625
1633,PER,91.18852996826172,2016,female,adult,17.870100021362305
1634,PER,91.27012634277344,2017,female,adult,18.235919952392578
1635,PER,91.70310974121094,2018,female,adult,17.131410598754883
1636,PER,92.01902770996094,2020,female,adult,15.958800315856934
1640,PHL,92.6549072265625,2000,female,adult,15.20676040649414
1641,PHL,93.56452941894531,2003,female,adult,14.380220413208008
1642,PHL,95.82563018798828,2008,female,adult,14.44198989868164
1644,PHL,98.24175262451172,2015,female,adult,16.016220092773438
1645,PHL,96.85243225097656,2019,female,adult,17.483240127563477
1648,POL,98.25198364257812,1998,female,adult,11.278809547424316
1649,POL,98.25198364257812,2008,female,adult,11.451310157775879
1651,PRT,84.65821075439453,1991,female,adult,11.018850326538086
1652,PRT,92.86077117919922,2011,female,adult,10.242019653320312
1653,PRT,95.07251739501953,2018,female,adult,10.812060356140137
1660,QAT,86.711181640625,2004,female,adult,12.053130149841309
